timestamp,open,high,low,close,volume
2025-05-07 00:27:00,1835.59,1836.69,1833.77,1835.4,152.8487
2025-05-07 00:28:00,1835.4,1837.59,1833.51,1837.09,210.26213
2025-05-07 00:29:00,1837.09,1837.09,1834.26,1837.09,159.11891
2025-05-07 00:30:00,1837.09,1839.94,1837.06,1838.57,211.50076
2025-05-07 00:31:00,1838.57,1839.6,1836.73,1836.73,98.74861
2025-05-07 00:32:00,1836.73,1836.73,1832.25,1832.26,239.4195
2025-05-07 00:33:00,1832.26,1835.41,1832.26,1835.02,196.79757
2025-05-07 00:34:00,1835.02,1835.59,1834.0,1835.21,47.41293
2025-05-07 00:35:00,1835.21,1839.06,1835.21,1838.46,102.89545
2025-05-07 00:36:00,1838.46,1839.51,1837.98,1839.51,116.6535
2025-05-07 00:37:00,1839.51,1840.55,1837.76,1839.8,105.81029
2025-05-07 00:38:00,1839.8,1839.8,1836.6,1836.6,82.32661
2025-05-07 00:39:00,1836.6,1836.64,1835.67,1836.05,90.81314
2025-05-07 00:40:00,1836.05,1837.27,1836.0,1837.27,80.66352
2025-05-07 00:41:00,1837.27,1837.83,1834.42,1837.6,654.06766
2025-05-07 00:42:00,1837.6,1838.97,1837.27,1838.23,85.88322
2025-05-07 00:43:00,1838.23,1838.79,1836.5,1836.98,416.56969
2025-05-07 00:44:00,1836.98,1837.9,1835.42,1837.54,76.30782
2025-05-07 00:45:00,1837.54,1839.39,1837.54,1838.81,81.16765
2025-05-07 00:46:00,1838.81,1839.14,1836.74,1837.6,79.48556
2025-05-07 00:47:00,1837.6,1839.15,1837.2,1838.92,39.37085
2025-05-07 00:48:00,1838.92,1838.92,1836.25,1836.42,49.70165
2025-05-07 00:49:00,1836.42,1837.71,1835.8,1835.8,64.67878
2025-05-07 00:50:00,1835.8,1836.98,1835.79,1836.45,32.25175
2025-05-07 00:51:00,1836.45,1837.54,1836.4,1837.4,46.47899
2025-05-07 00:52:00,1837.4,1838.88,1837.37,1838.88,59.6853
2025-05-07 00:53:00,1838.88,1839.07,1838.18,1838.99,36.80058
2025-05-07 00:54:00,1838.99,1840.74,1838.59,1839.78,193.29253
2025-05-07 00:55:00,1839.78,1842.72,1839.78,1841.31,115.63932
2025-05-07 00:56:00,1841.31,1841.31,1838.44,1838.51,95.15784
2025-05-07 00:57:00,1838.51,1839.08,1837.92,1838.29,198.60024
2025-05-07 00:58:00,1838.29,1838.96,1838.01,1838.54,34.16869
2025-05-07 00:59:00,1838.54,1842.59,1838.54,1842.24,121.16956
2025-05-07 01:00:00,1842.24,1843.68,1841.75,1843.68,101.72572
2025-05-07 01:01:00,1843.68,1844.8,1842.42,1844.3,278.77542
2025-05-07 01:02:00,1844.3,1850.19,1843.07,1849.43,652.86867
2025-05-07 01:03:00,1849.43,1849.97,1846.17,1847.22,376.30792
2025-05-07 01:04:00,1847.22,1848.7,1844.33,1845.34,312.43927
2025-05-07 01:05:00,1845.34,1846.39,1844.4,1844.47,64.35291
2025-05-07 01:06:00,1844.47,1845.17,1842.45,1843.19,161.75953
2025-05-07 01:07:00,1843.19,1843.76,1840.32,1843.76,255.86599
2025-05-07 01:08:00,1843.76,1845.15,1842.0,1842.0,138.52971
2025-05-07 01:09:00,1842.0,1842.29,1841.3,1841.63,54.15699
2025-05-07 01:10:00,1841.63,1843.2,1841.33,1843.03,58.22454
2025-05-07 01:11:00,1843.03,1843.18,1842.01,1842.01,65.31242
2025-05-07 01:12:00,1842.01,1843.17,1842.01,1842.66,62.48094
2025-05-07 01:13:00,1842.66,1844.39,1842.21,1844.36,89.09653
2025-05-07 01:14:00,1844.36,1844.97,1843.84,1844.6,51.75133
2025-05-07 01:15:00,1844.6,1846.14,1844.38,1845.42,142.04186
2025-05-07 01:16:00,1845.42,1845.42,1842.28,1842.8,64.47568
2025-05-07 01:17:00,1842.8,1843.99,1842.57,1843.92,37.31752
2025-05-07 01:18:00,1843.92,1845.46,1842.43,1843.03,51.53029
2025-05-07 01:19:00,1843.03,1845.77,1843.03,1845.72,48.06835
2025-05-07 01:20:00,1845.72,1849.0,1845.43,1847.34,186.63727
2025-05-07 01:21:00,1847.34,1847.59,1845.47,1846.03,126.89873
2025-05-07 01:22:00,1846.03,1847.31,1845.28,1846.4,38.45096
2025-05-07 01:23:00,1846.4,1846.4,1844.6,1845.2,82.83051
2025-05-07 01:24:00,1845.2,1847.45,1844.6,1846.0,89.55287
2025-05-07 01:25:00,1846.0,1849.0,1846.0,1848.13,113.30097
2025-05-07 01:26:00,1848.13,1848.13,1846.18,1846.18,66.04966
2025-05-07 01:27:00,1846.18,1846.18,1844.95,1845.99,43.0337
2025-05-07 01:28:00,1845.99,1847.2,1845.99,1847.12,35.86132
2025-05-07 01:29:00,1847.12,1847.19,1846.4,1846.79,53.67607
2025-05-07 01:30:00,1846.79,1846.79,1845.4,1845.53,89.78935
2025-05-07 01:31:00,1845.53,1845.56,1843.61,1844.16,44.8634
2025-05-07 01:32:00,1844.16,1847.18,1844.08,1845.69,60.13379
2025-05-07 01:33:00,1845.69,1845.81,1844.6,1845.12,56.5097
2025-05-07 01:34:00,1845.12,1845.99,1844.59,1845.9,90.63741
2025-05-07 01:35:00,1845.9,1846.33,1845.38,1845.48,81.75125
2025-05-07 01:36:00,1845.48,1845.48,1844.33,1844.67,82.20587
2025-05-07 01:37:00,1844.67,1844.76,1844.19,1844.72,41.04936
2025-05-07 01:38:00,1844.72,1844.73,1843.82,1844.22,34.64248
2025-05-07 01:39:00,1844.22,1844.58,1843.61,1843.77,87.55089
2025-05-07 01:40:00,1843.77,1846.0,1843.77,1844.41,79.20293
2025-05-07 01:41:00,1844.41,1844.79,1839.25,1839.9,191.56813
2025-05-07 01:42:00,1839.9,1841.46,1839.6,1839.6,80.46423
2025-05-07 01:43:00,1839.6,1840.03,1838.91,1840.03,98.32807
2025-05-07 01:44:00,1840.03,1840.67,1839.69,1840.28,41.13911
2025-05-07 01:45:00,1840.28,1841.5,1840.28,1841.0,59.10555
2025-05-07 01:46:00,1841.0,1841.58,1840.31,1840.81,38.65257
2025-05-07 01:47:00,1840.81,1841.59,1838.86,1838.86,140.7317
2025-05-07 01:48:00,1838.86,1839.06,1837.34,1839.04,96.83334
2025-05-07 01:49:00,1839.04,1840.39,1838.84,1840.15,64.47438
2025-05-07 01:50:00,1840.15,1841.85,1840.05,1841.85,88.30413
2025-05-07 01:51:00,1841.85,1843.01,1841.54,1842.39,125.18371
2025-05-07 01:52:00,1842.39,1842.85,1840.82,1842.39,51.80524
2025-05-07 01:53:00,1842.39,1842.68,1840.89,1841.34,42.5903
2025-05-07 01:54:00,1841.34,1842.36,1841.23,1841.61,45.73466
2025-05-07 01:55:00,1841.61,1842.08,1839.42,1839.77,215.9321
2025-05-07 01:56:00,1839.77,1840.33,1833.61,1834.03,503.66393
2025-05-07 01:57:00,1834.03,1835.2,1829.0,1831.78,960.7252
2025-05-07 01:58:00,1831.78,1834.51,1831.78,1834.51,110.77148
2025-05-07 01:59:00,1834.51,1835.2,1832.81,1832.81,167.60787
2025-05-07 02:00:00,1832.81,1834.34,1832.65,1834.0,174.69142
2025-05-07 02:01:00,1834.0,1835.21,1833.73,1834.71,115.66533
2025-05-07 02:02:00,1834.71,1834.71,1832.06,1832.09,86.20433
2025-05-07 02:03:00,1832.09,1833.44,1831.99,1832.1,147.77581
2025-05-07 02:04:00,1832.1,1832.79,1830.25,1831.36,319.3332
2025-05-07 02:05:00,1831.36,1831.88,1830.01,1831.54,80.24651
2025-05-07 02:06:00,1831.54,1831.76,1829.05,1829.52,164.92946
2025-05-07 02:07:00,1829.52,1831.6,1828.84,1830.55,525.59852
2025-05-07 02:08:00,1830.55,1831.47,1828.79,1830.46,397.66438
2025-05-07 02:09:00,1830.46,1830.79,1826.24,1826.69,324.38914
2025-05-07 02:10:00,1826.69,1827.42,1825.2,1825.2,128.74055
2025-05-07 02:11:00,1825.2,1826.46,1822.83,1823.82,429.56117
2025-05-07 02:12:00,1823.82,1824.94,1822.48,1824.56,206.46794
2025-05-07 02:13:00,1824.56,1828.79,1824.56,1827.14,1666.15478
2025-05-07 02:14:00,1827.14,1828.8,1827.14,1828.67,123.03913
2025-05-07 02:15:00,1828.67,1828.67,1826.9,1827.15,87.81695
2025-05-07 02:16:00,1827.15,1827.15,1824.81,1826.18,213.49075
2025-05-07 02:17:00,1826.18,1827.86,1825.36,1827.42,68.28323
2025-05-07 02:18:00,1827.42,1827.6,1826.19,1826.85,51.05728
2025-05-07 02:19:00,1826.85,1828.67,1826.12,1828.67,55.2972
2025-05-07 02:20:00,1828.67,1830.0,1828.4,1829.5,114.80773
2025-05-07 02:21:00,1829.5,1829.87,1828.88,1828.88,56.92403
2025-05-07 02:22:00,1828.88,1830.33,1828.41,1829.76,98.15178
2025-05-07 02:23:00,1829.76,1830.38,1829.1,1829.37,119.3526
2025-05-07 02:24:00,1829.37,1830.15,1828.43,1828.55,80.89932
2025-05-07 02:25:00,1828.55,1829.2,1826.5,1826.56,114.14812
2025-05-07 02:26:00,1826.56,1827.18,1825.78,1826.86,68.20894
2025-05-07 02:27:00,1826.86,1826.86,1825.73,1826.12,36.90291
2025-05-07 02:28:00,1826.12,1826.95,1826.12,1826.3,35.3096
2025-05-07 02:29:00,1826.3,1828.17,1826.3,1827.45,48.57269
2025-05-07 02:30:00,1827.45,1828.46,1827.17,1827.48,59.41553
2025-05-07 02:31:00,1827.48,1827.48,1825.82,1826.24,64.84763
2025-05-07 02:32:00,1826.24,1826.46,1826.07,1826.13,59.80341
2025-05-07 02:33:00,1826.13,1828.39,1826.13,1827.79,91.94094
2025-05-07 02:34:00,1827.79,1828.28,1826.68,1826.76,84.75156
2025-05-07 02:35:00,1826.76,1827.6,1826.73,1827.2,40.44393
2025-05-07 02:36:00,1827.2,1827.47,1826.74,1827.45,49.97149
2025-05-07 02:37:00,1827.45,1829.34,1826.6,1828.62,86.50662
2025-05-07 02:38:00,1828.62,1829.03,1828.09,1828.58,50.66158
2025-05-07 02:39:00,1828.58,1828.89,1827.95,1827.96,34.8564
2025-05-07 02:40:00,1827.96,1828.75,1827.65,1828.63,34.31232
2025-05-07 02:41:00,1828.63,1828.75,1827.21,1827.73,48.90575
2025-05-07 02:42:00,1827.73,1827.95,1826.62,1827.53,145.67824
2025-05-07 02:43:00,1827.53,1827.53,1825.38,1825.66,85.86521
2025-05-07 02:44:00,1825.66,1826.78,1825.11,1825.59,56.86299
2025-05-07 02:45:00,1825.59,1826.72,1825.26,1826.62,86.36773
2025-05-07 02:46:00,1826.62,1828.13,1826.42,1826.73,43.49242
2025-05-07 02:47:00,1826.73,1826.75,1825.62,1825.97,51.23768
2025-05-07 02:48:00,1825.97,1826.39,1825.31,1825.65,20.0065
2025-05-07 02:49:00,1825.65,1826.02,1825.3,1825.91,46.62999
2025-05-07 02:50:00,1825.91,1826.7,1825.86,1826.0,42.36793
2025-05-07 02:51:00,1826.0,1826.0,1823.77,1824.23,102.98448
2025-05-07 02:52:00,1824.23,1824.71,1821.87,1822.33,160.11066
2025-05-07 02:53:00,1822.33,1824.36,1822.33,1823.7,48.2169
2025-05-07 02:54:00,1823.7,1824.4,1823.7,1824.34,26.22972
2025-05-07 02:55:00,1824.34,1826.11,1824.33,1824.8,311.47664
2025-05-07 02:56:00,1824.8,1825.28,1824.58,1824.77,31.05075
2025-05-07 02:57:00,1824.77,1825.15,1824.19,1824.26,73.4534
2025-05-07 02:58:00,1824.26,1825.05,1824.26,1824.41,66.38618
2025-05-07 02:59:00,1824.41,1824.95,1824.28,1824.95,21.03396
2025-05-07 03:00:00,1824.95,1825.79,1824.55,1825.11,63.15763
2025-05-07 03:01:00,1825.11,1825.11,1823.23,1823.24,88.11996
2025-05-07 03:02:00,1823.24,1823.43,1822.43,1822.44,53.33413
2025-05-07 03:03:00,1822.44,1824.43,1822.28,1823.78,47.84918
2025-05-07 03:04:00,1823.78,1825.13,1823.66,1823.66,98.59509
2025-05-07 03:05:00,1823.66,1825.59,1823.61,1825.09,42.02502
2025-05-07 03:06:00,1825.09,1825.8,1824.82,1825.79,43.58351
2025-05-07 03:07:00,1825.79,1826.09,1825.0,1825.0,45.1127
2025-05-07 03:08:00,1825.0,1825.48,1824.0,1824.0,80.43389
2025-05-07 03:09:00,1824.0,1824.0,1821.49,1821.66,300.97408
2025-05-07 03:10:00,1821.66,1823.6,1821.48,1823.6,45.4856
2025-05-07 03:11:00,1823.6,1823.94,1822.82,1822.82,35.95252
2025-05-07 03:12:00,1822.82,1825.6,1822.81,1825.31,321.1509
2025-05-07 03:13:00,1825.31,1825.31,1822.96,1823.02,22.57552
2025-05-07 03:14:00,1823.02,1823.56,1822.95,1823.39,19.49132
2025-05-07 03:15:00,1823.39,1823.76,1823.16,1823.62,20.59222
2025-05-07 03:16:00,1823.62,1823.9,1821.73,1821.79,39.84366
2025-05-07 03:17:00,1821.79,1821.79,1820.31,1820.33,85.37592
2025-05-07 03:18:00,1820.33,1820.57,1819.25,1819.4,67.13143
2025-05-07 03:19:00,1819.4,1821.69,1819.33,1821.69,71.28316
2025-05-07 03:20:00,1821.69,1821.69,1820.33,1820.33,23.36744
2025-05-07 03:21:00,1820.33,1820.62,1817.45,1818.22,173.967
2025-05-07 03:22:00,1818.22,1819.19,1817.28,1817.44,47.38473
2025-05-07 03:23:00,1817.44,1820.39,1817.44,1820.1,143.38977
2025-05-07 03:24:00,1820.1,1820.55,1818.96,1819.1,81.28928
2025-05-07 03:25:00,1819.1,1820.29,1819.03,1819.95,39.13966
2025-05-07 03:26:00,1819.95,1822.61,1819.8,1822.61,111.69051
2025-05-07 03:27:00,1822.61,1824.15,1822.61,1823.94,54.27697
2025-05-07 03:28:00,1823.94,1824.4,1823.74,1823.76,28.91384
2025-05-07 03:29:00,1823.76,1824.24,1823.76,1824.21,29.59584
2025-05-07 03:30:00,1824.21,1824.81,1824.01,1824.62,42.51017
2025-05-07 03:31:00,1824.62,1824.62,1823.07,1824.09,56.84812
2025-05-07 03:32:00,1824.09,1825.27,1823.85,1824.5,36.15864
2025-05-07 03:33:00,1824.5,1826.94,1824.41,1826.6,92.96996
2025-05-07 03:34:00,1826.6,1826.71,1826.01,1826.45,27.39409
2025-05-07 03:35:00,1826.45,1827.19,1825.6,1825.69,75.23136
2025-05-07 03:36:00,1825.69,1826.66,1825.31,1826.56,36.30932
2025-05-07 03:37:00,1826.56,1827.0,1826.09,1826.09,23.14706
2025-05-07 03:38:00,1826.09,1827.23,1825.96,1827.12,27.12157
2025-05-07 03:39:00,1827.12,1827.19,1826.6,1826.96,19.99527
2025-05-07 03:40:00,1826.96,1826.99,1826.08,1826.08,38.50557
2025-05-07 03:41:00,1826.08,1826.39,1825.01,1825.64,57.81059
2025-05-07 03:42:00,1825.64,1827.19,1825.47,1827.08,87.23899
2025-05-07 03:43:00,1827.08,1827.3,1826.13,1826.35,47.49059
2025-05-07 03:44:00,1826.35,1828.49,1826.29,1828.07,71.72162
2025-05-07 03:45:00,1828.07,1828.39,1826.97,1827.69,122.65781
2025-05-07 03:46:00,1827.69,1827.71,1826.95,1827.6,61.22339
2025-05-07 03:47:00,1827.6,1827.73,1826.92,1826.92,18.58647
2025-05-07 03:48:00,1826.92,1826.92,1826.22,1826.58,24.99424
2025-05-07 03:49:00,1826.58,1826.73,1826.02,1826.13,18.74999
2025-05-07 03:50:00,1826.13,1826.38,1825.7,1826.32,28.8917
2025-05-07 03:51:00,1826.32,1827.34,1826.14,1826.98,23.85556
2025-05-07 03:52:00,1826.98,1828.29,1826.98,1828.29,20.21257
2025-05-07 03:53:00,1828.29,1828.39,1827.68,1828.0,21.74334
2025-05-07 03:54:00,1828.0,1828.0,1827.34,1827.34,8.7276
2025-05-07 03:55:00,1827.34,1827.85,1826.96,1827.07,33.25256
2025-05-07 03:56:00,1827.07,1827.07,1825.61,1826.0,95.04691
2025-05-07 03:57:00,1826.0,1826.17,1825.8,1825.8,34.95559
2025-05-07 03:58:00,1825.8,1826.18,1825.71,1826.0,22.57719
2025-05-07 03:59:00,1826.0,1826.69,1826.0,1826.33,35.82767
2025-05-07 04:00:00,1826.33,1827.45,1826.32,1827.14,53.19643
2025-05-07 04:01:00,1827.14,1828.24,1827.14,1828.08,82.58364
2025-05-07 04:02:00,1828.08,1828.09,1827.01,1828.09,107.69539
2025-05-07 04:03:00,1828.09,1828.11,1827.61,1828.11,63.13416
2025-05-07 04:04:00,1828.11,1829.23,1828.11,1829.02,167.70787
2025-05-07 04:05:00,1829.02,1829.39,1828.21,1829.08,113.30963
2025-05-07 04:06:00,1829.08,1829.57,1827.73,1828.28,99.65965
2025-05-07 04:07:00,1828.28,1830.18,1828.28,1828.63,67.76789
2025-05-07 04:08:00,1828.63,1828.63,1828.23,1828.46,30.39636
2025-05-07 04:09:00,1828.46,1830.61,1828.46,1830.47,34.85635
2025-05-07 04:10:00,1830.47,1831.08,1830.47,1830.55,28.19645
2025-05-07 04:11:00,1830.55,1831.2,1830.55,1830.85,40.07769
2025-05-07 04:12:00,1830.85,1833.29,1830.85,1832.8,110.6165
2025-05-07 04:13:00,1832.8,1833.35,1832.41,1833.35,49.23034
2025-05-07 04:14:00,1833.35,1833.35,1832.43,1832.54,28.32291
2025-05-07 04:15:00,1832.54,1832.58,1831.13,1831.13,42.30407
2025-05-07 04:16:00,1831.13,1831.27,1830.89,1830.97,24.59597
2025-05-07 04:17:00,1830.97,1831.08,1830.69,1830.69,24.20188
2025-05-07 04:18:00,1830.69,1830.78,1829.61,1830.25,28.59238
2025-05-07 04:19:00,1830.25,1830.25,1829.25,1830.0,195.32502
2025-05-07 04:20:00,1830.0,1830.0,1829.65,1829.65,14.24798
2025-05-07 04:21:00,1829.65,1829.95,1829.28,1829.28,19.99423
2025-05-07 04:22:00,1829.28,1830.56,1829.28,1830.56,13.27342
2025-05-07 04:23:00,1830.56,1830.77,1829.88,1830.0,20.2233
2025-05-07 04:24:00,1830.0,1830.38,1830.0,1830.2,13.01616
2025-05-07 04:25:00,1830.2,1830.2,1829.11,1829.17,48.21406
2025-05-07 04:26:00,1829.17,1829.18,1828.78,1828.78,16.35281
2025-05-07 04:27:00,1828.78,1829.54,1828.7,1829.02,20.77209
2025-05-07 04:28:00,1829.02,1829.52,1828.75,1828.97,27.01185
2025-05-07 04:29:00,1828.97,1828.98,1828.4,1828.4,19.9324
2025-05-07 04:30:00,1828.4,1828.4,1827.74,1827.84,40.46471
2025-05-07 04:31:00,1827.84,1827.84,1826.41,1826.67,39.31226
2025-05-07 04:32:00,1826.67,1827.76,1826.36,1827.61,44.16777
2025-05-07 04:33:00,1827.61,1827.61,1826.78,1827.06,13.84942
2025-05-07 04:34:00,1827.06,1827.15,1826.85,1826.85,14.29911
2025-05-07 04:35:00,1826.85,1827.21,1826.76,1827.09,45.90754
2025-05-07 04:36:00,1827.09,1827.54,1827.02,1827.54,15.96592
2025-05-07 04:37:00,1827.54,1827.94,1827.28,1827.79,23.9211
2025-05-07 04:38:00,1827.79,1827.89,1827.42,1827.42,21.99335
2025-05-07 04:39:00,1827.42,1827.98,1827.42,1827.72,21.93585
2025-05-07 04:40:00,1827.72,1827.81,1827.24,1827.24,17.0753
2025-05-07 04:41:00,1827.24,1827.24,1826.61,1826.86,12.4006
2025-05-07 04:42:00,1826.86,1826.97,1826.64,1826.64,31.73173
2025-05-07 04:43:00,1826.64,1827.78,1826.64,1827.0,29.72534
2025-05-07 04:44:00,1827.0,1827.01,1826.41,1826.41,41.41619
2025-05-07 04:45:00,1826.41,1827.36,1826.12,1827.23,26.42458
2025-05-07 04:46:00,1827.23,1828.5,1827.18,1827.35,91.66185
2025-05-07 04:47:00,1827.35,1827.35,1825.44,1825.45,21.90355
2025-05-07 04:48:00,1825.45,1826.39,1825.44,1825.8,25.09073
2025-05-07 04:49:00,1825.8,1826.27,1825.54,1825.66,21.62937
2025-05-07 04:50:00,1825.66,1827.28,1824.72,1826.73,45.96313
2025-05-07 04:51:00,1826.73,1826.73,1824.56,1825.49,36.12207
2025-05-07 04:52:00,1825.49,1826.6,1825.49,1826.48,46.50298
2025-05-07 04:53:00,1826.48,1827.4,1826.06,1827.4,37.62943
2025-05-07 04:54:00,1827.4,1828.54,1827.34,1828.53,11.80783
2025-05-07 04:55:00,1828.53,1829.14,1828.28,1828.28,49.90898
2025-05-07 04:56:00,1828.28,1829.08,1828.28,1828.7,16.48365
2025-05-07 04:57:00,1828.7,1829.19,1828.47,1828.47,25.62421
2025-05-07 04:58:00,1828.47,1828.77,1828.2,1828.77,19.71073
2025-05-07 04:59:00,1828.77,1828.8,1828.51,1828.72,156.78418
2025-05-07 05:00:00,1828.72,1828.78,1828.07,1828.34,22.02353
2025-05-07 05:01:00,1828.34,1828.34,1826.82,1827.11,20.63036
2025-05-07 05:02:00,1827.11,1827.88,1826.81,1827.85,19.65505
2025-05-07 05:03:00,1827.85,1828.27,1827.71,1828.0,16.31406
2025-05-07 05:04:00,1828.0,1828.95,1827.77,1828.95,16.68056
2025-05-07 05:05:00,1828.95,1828.95,1826.96,1827.6,33.29325
2025-05-07 05:06:00,1827.6,1827.88,1826.73,1826.73,26.03273
2025-05-07 05:07:00,1826.73,1827.59,1825.61,1827.45,80.84585
2025-05-07 05:08:00,1827.45,1827.74,1826.85,1827.37,47.25551
2025-05-07 05:09:00,1827.37,1827.58,1826.98,1827.51,53.30052
2025-05-07 05:10:00,1827.51,1828.79,1827.35,1828.79,26.03325
2025-05-07 05:11:00,1828.79,1828.79,1826.72,1827.78,33.20022
2025-05-07 05:12:00,1827.78,1828.63,1827.78,1828.12,24.35326
2025-05-07 05:13:00,1828.12,1828.22,1827.04,1827.94,17.07732
2025-05-07 05:14:00,1827.94,1828.09,1827.49,1827.71,54.74026
2025-05-07 05:15:00,1827.71,1827.71,1826.15,1826.23,24.3605
2025-05-07 05:16:00,1826.23,1827.58,1826.21,1827.03,40.38402
2025-05-07 05:17:00,1827.03,1827.42,1826.67,1826.8,24.4488
2025-05-07 05:18:00,1826.8,1826.8,1826.25,1826.43,19.83578
2025-05-07 05:19:00,1826.43,1828.25,1826.43,1828.25,22.14229
2025-05-07 05:20:00,1828.25,1829.67,1828.25,1829.24,34.4845
2025-05-07 05:21:00,1829.24,1830.22,1828.95,1828.95,53.25883
2025-05-07 05:22:00,1828.95,1829.67,1828.8,1829.67,30.35189
2025-05-07 05:23:00,1829.67,1830.19,1829.66,1830.1,20.54901
2025-05-07 05:24:00,1830.1,1830.36,1829.22,1829.46,48.62548
2025-05-07 05:25:00,1829.46,1829.6,1829.07,1829.34,30.91506
2025-05-07 05:26:00,1829.34,1829.35,1827.7,1828.12,35.39453
2025-05-07 05:27:00,1828.12,1828.13,1827.05,1827.6,31.25261
2025-05-07 05:28:00,1827.6,1828.52,1827.6,1828.5,25.08551
2025-05-07 05:29:00,1828.5,1828.99,1828.42,1828.42,22.82497
2025-05-07 05:30:00,1828.42,1829.09,1827.95,1829.09,24.47988
2025-05-07 05:31:00,1829.09,1830.72,1829.09,1830.62,27.71135
2025-05-07 05:32:00,1830.62,1830.62,1828.05,1828.37,38.99328
2025-05-07 05:33:00,1828.37,1828.4,1827.58,1827.9,23.66942
2025-05-07 05:34:00,1827.9,1828.0,1827.61,1827.61,4.9927
2025-05-07 05:35:00,1827.61,1827.74,1827.05,1827.34,22.13431
2025-05-07 05:36:00,1827.34,1827.34,1826.21,1826.21,14.15365
2025-05-07 05:37:00,1826.21,1826.64,1826.13,1826.23,20.13588
2025-05-07 05:38:00,1826.23,1826.86,1825.78,1826.4,22.43986
2025-05-07 05:39:00,1826.4,1827.2,1826.26,1826.74,29.69554
2025-05-07 05:40:00,1826.74,1828.17,1826.74,1828.06,39.34973
2025-05-07 05:41:00,1828.06,1828.07,1827.01,1827.82,49.10845
2025-05-07 05:42:00,1827.82,1828.35,1827.73,1828.35,21.16034
2025-05-07 05:43:00,1828.35,1828.38,1827.22,1827.99,40.18787
2025-05-07 05:44:00,1827.99,1827.99,1826.82,1826.88,8.67683
2025-05-07 05:45:00,1826.88,1827.0,1826.35,1826.35,22.64493
2025-05-07 05:46:00,1826.35,1826.85,1826.01,1826.51,28.11494
2025-05-07 05:47:00,1826.51,1829.05,1826.51,1828.97,20.91047
2025-05-07 05:48:00,1828.97,1828.97,1828.41,1828.69,23.06365
2025-05-07 05:49:00,1828.69,1828.69,1827.2,1827.2,24.19473
2025-05-07 05:50:00,1827.2,1827.56,1826.88,1827.49,24.18325
2025-05-07 05:51:00,1827.49,1828.78,1827.49,1828.46,33.32943
2025-05-07 05:52:00,1828.46,1828.91,1828.45,1828.52,30.28018
2025-05-07 05:53:00,1828.52,1828.52,1827.42,1827.5,26.00509
2025-05-07 05:54:00,1827.5,1827.72,1827.09,1827.1,38.35674
2025-05-07 05:55:00,1827.1,1827.65,1827.1,1827.59,26.54414
2025-05-07 05:56:00,1827.59,1828.17,1827.59,1827.84,17.29685
2025-05-07 05:57:00,1827.84,1828.25,1827.69,1827.92,24.89591
2025-05-07 05:58:00,1827.92,1828.4,1827.92,1828.4,2.61797
2025-05-07 05:59:00,1828.4,1828.89,1828.2,1828.39,35.67188
2025-05-07 06:00:00,1828.39,1828.79,1827.77,1828.27,46.23246
2025-05-07 06:01:00,1828.27,1829.15,1827.8,1829.15,34.79492
2025-05-07 06:02:00,1829.15,1830.05,1829.14,1829.45,101.06977
2025-05-07 06:03:00,1829.45,1829.96,1829.24,1829.86,19.55817
2025-05-07 06:04:00,1829.86,1831.37,1829.86,1831.13,57.1574
2025-05-07 06:05:00,1831.13,1832.44,1830.95,1832.44,52.54672
2025-05-07 06:06:00,1832.44,1832.45,1831.63,1831.63,48.48753
